Exch,Exchange Segment,Symbol,Token,Instrument Type,Option Type,Strike Price,Instrument Name,Formatted Ins Name,Trading Symbol,Expiry Date,Lot Size,Tick Size
NFO,nse_fo,FORTIS,103661,OPTSTK,PE,980,FORTIS HEALTHCARE LTD,FORTIS SEP 980 PE,FORTIS29SEP26P980,2026-09-29,775,0.05
NFO,nse_fo,FORTIS,103662,OPTSTK,CE,1000,FORTIS HEALTHCARE LTD,FORTIS SEP 1000 CE,FORTIS29SEP26C1000,2026-09-29,775,0.05
NFO,nse_fo,FORTIS,103663,OPTSTK,PE,1000,FORTIS HEALTHCARE LTD,FORTIS SEP 1000 PE,FORTIS29SEP26P1000,2026-09-29,775,0.05
NFO,nse_fo,FORTIS,103664,OPTSTK,CE,1020,FORTIS HEALTHCARE LTD,FORTIS SEP 1020 CE,FORTIS29SEP26C1020,2026-09-29,775,0.05
NFO,nse_fo,FORTIS,103665,OPTSTK,PE,1020,FORTIS HEALTHCARE LTD,FORTIS SEP 1020 PE,FORTIS29SEP26P1020,2026-09-29,775,0.05
NFO,nse_fo,FORTIS,103666,OPTSTK,CE,1040,FORTIS HEALTHCARE LTD,FORTIS SEP 1040 CE,FORTIS29SEP26C1040,2026-09-29,775,0.05
NFO,nse_fo,FORTIS,103667,OPTSTK,PE,1040,FORTIS HEALTHCARE LTD,FORTIS SEP 1040 PE,FORTIS29SEP26P1040,2026-09-29,775,0.05
NFO,nse_fo,FORTIS,103668,OPTSTK,CE,1060,FORTIS HEALTHCARE LTD,FORTIS SEP 1060 CE,FORTIS29SEP26C1060,2026-09-29,775,0.05
NFO,nse_fo,FORTIS,103669,OPTSTK,PE,1060,FORTIS HEALTHCARE LTD,FORTIS SEP 1060 PE,FORTIS29SEP26P1060,2026-09-29,775,0.05
NFO,nse_fo,FORTIS,103670,OPTSTK,CE,1080,FORTIS HEALTHCARE LTD,FORTIS SEP 1080 CE,FORTIS29SEP26C1080,2026-09-29,775,0.05
NFO,nse_fo,FORTIS,103671,OPTSTK,PE,1080,FORTIS HEALTHCARE LTD,FORTIS SEP 1080 PE,FORTIS29SEP26P1080,2026-09-29,775,0.05
NFO,nse_fo,INDHOTEL,103688,OPTSTK,PE,580,THE INDIAN HOTELS CO. LTD,INDHOTEL JUL 580 PE,INDHOTEL28JUL26P580,2026-07-28,1000,0.05
NFO,nse_fo,ICICIBANK,103691,OPTSTK,PE,1500,ICICI BANK LTD.,ICICIBANK AUG 1500 PE,ICICIBANK25AUG26P1500,2026-08-25,700,0.05
NFO,nse_fo,ICICIBANK,103692,OPTSTK,CE,1520,ICICI BANK LTD.,ICICIBANK AUG 1520 CE,ICICIBANK25AUG26C1520,2026-08-25,700,0.05
NFO,nse_fo,ICICIBANK,103693,OPTSTK,PE,1520,ICICI BANK LTD.,ICICIBANK AUG 1520 PE,ICICIBANK25AUG26P1520,2026-08-25,700,0.05
NFO,nse_fo,ICICIBANK,103694,OPTSTK,CE,1540,ICICI BANK LTD.,ICICIBANK AUG 1540 CE,ICICIBANK25AUG26C1540,2026-08-25,700,0.05
NFO,nse_fo,FORTIS,103695,OPTSTK,CE,1120,FORTIS HEALTHCARE LTD,FORTIS SEP 1120 CE,FORTIS29SEP26C1120,2026-09-29,775,0.05
NFO,nse_fo,FORTIS,103696,OPTSTK,PE,1120,FORTIS HEALTHCARE LTD,FORTIS SEP 1120 PE,FORTIS29SEP26P1120,2026-09-29,775,0.05
NFO,nse_fo,ICICIBANK,103697,OPTSTK,PE,1540,ICICI BANK LTD.,ICICIBANK AUG 1540 PE,ICICIBANK25AUG26P1540,2026-08-25,700,0.05
NFO,nse_fo,ICICIBANK,103698,OPTSTK,CE,1560,ICICI BANK LTD.,ICICIBANK AUG 1560 CE,ICICIBANK25AUG26C1560,2026-08-25,700,0.05
NFO,nse_fo,ICICIBANK,103699,OPTSTK,PE,1560,ICICI BANK LTD.,ICICIBANK AUG 1560 PE,ICICIBANK25AUG26P1560,2026-08-25,700,0.05
NFO,nse_fo,INDHOTEL,103700,OPTSTK,CE,600,THE INDIAN HOTELS CO. LTD,INDHOTEL JUL 600 CE,INDHOTEL28JUL26C600,2026-07-28,1000,0.05
NFO,nse_fo,ICICIBANK,103701,OPTSTK,CE,1580,ICICI BANK LTD.,ICICIBANK AUG 1580 CE,ICICIBANK25AUG26C1580,2026-08-25,700,0.05
NFO,nse_fo,ICICIBANK,103702,OPTSTK,PE,1580,ICICI BANK LTD.,ICICIBANK AUG 1580 PE,ICICIBANK25AUG26P1580,2026-08-25,700,0.05
NFO,nse_fo,ICICIBANK,103703,OPTSTK,CE,1600,ICICI BANK LTD.,ICICIBANK AUG 1600 CE,ICICIBANK25AUG26C1600,2026-08-25,700,0.05
NFO,nse_fo,ICICIBANK,103704,OPTSTK,PE,1600,ICICI BANK LTD.,ICICIBANK AUG 1600 PE,ICICIBANK25AUG26P1600,2026-08-25,700,0.05
NFO,nse_fo,ICICIBANK,103705,OPTSTK,CE,1620,ICICI BANK LTD.,ICICIBANK AUG 1620 CE,ICICIBANK25AUG26C1620,2026-08-25,700,0.05
NFO,nse_fo,ICICIBANK,103706,OPTSTK,PE,1620,ICICI BANK LTD.,ICICIBANK AUG 1620 PE,ICICIBANK25AUG26P1620,2026-08-25,700,0.05
NFO,nse_fo,FORTIS,103719,OPTSTK,CE,1160,FORTIS HEALTHCARE LTD,FORTIS SEP 1160 CE,FORTIS29SEP26C1160,2026-09-29,775,0.05
NFO,nse_fo,INDHOTEL,103720,OPTSTK,PE,600,THE INDIAN HOTELS CO. LTD,INDHOTEL JUL 600 PE,INDHOTEL28JUL26P600,2026-07-28,1000,0.05
NFO,nse_fo,FORTIS,103722,OPTSTK,PE,1160,FORTIS HEALTHCARE LTD,FORTIS SEP 1160 PE,FORTIS29SEP26P1160,2026-09-29,775,0.05
NFO,nse_fo,INDHOTEL,103727,OPTSTK,PE,610,THE INDIAN HOTELS CO. LTD,INDHOTEL JUL 610 PE,INDHOTEL28JUL26P610,2026-07-28,1000,0.05
NFO,nse_fo,INDHOTEL,103729,OPTSTK,CE,620,THE INDIAN HOTELS CO. LTD,INDHOTEL JUL 620 CE,INDHOTEL28JUL26C620,2026-07-28,1000,0.05
NFO,nse_fo,INDHOTEL,103731,OPTSTK,PE,620,THE INDIAN HOTELS CO. LTD,INDHOTEL JUL 620 PE,INDHOTEL28JUL26P620,2026-07-28,1000,0.05
NFO,nse_fo,INDHOTEL,103732,OPTSTK,CE,630,THE INDIAN HOTELS CO. LTD,INDHOTEL JUL 630 CE,INDHOTEL28JUL26C630,2026-07-28,1000,0.05
NFO,nse_fo,INDHOTEL,103733,OPTSTK,PE,630,THE INDIAN HOTELS CO. LTD,INDHOTEL JUL 630 PE,INDHOTEL28JUL26P630,2026-07-28,1000,0.05
NFO,nse_fo,INDHOTEL,103734,OPTSTK,CE,640,THE INDIAN HOTELS CO. LTD,INDHOTEL JUL 640 CE,INDHOTEL28JUL26C640,2026-07-28,1000,0.05
NFO,nse_fo,INDHOTEL,103735,OPTSTK,PE,640,THE INDIAN HOTELS CO. LTD,INDHOTEL JUL 640 PE,INDHOTEL28JUL26P640,2026-07-28,1000,0.05
NFO,nse_fo,INDHOTEL,103736,OPTSTK,CE,650,THE INDIAN HOTELS CO. LTD,INDHOTEL JUL 650 CE,INDHOTEL28JUL26C650,2026-07-28,1000,0.05
NFO,nse_fo,INDHOTEL,103737,OPTSTK,PE,650,THE INDIAN HOTELS CO. LTD,INDHOTEL JUL 650 PE,INDHOTEL28JUL26P650,2026-07-28,1000,0.05
NFO,nse_fo,INDHOTEL,103738,OPTSTK,CE,660,THE INDIAN HOTELS CO. LTD,INDHOTEL JUL 660 CE,INDHOTEL28JUL26C660,2026-07-28,1000,0.05
NFO,nse_fo,INDHOTEL,103739,OPTSTK,PE,660,THE INDIAN HOTELS CO. LTD,INDHOTEL JUL 660 PE,INDHOTEL28JUL26P660,2026-07-28,1000,0.05
NFO,nse_fo,INDHOTEL,103740,OPTSTK,CE,670,THE INDIAN HOTELS CO. LTD,INDHOTEL JUL 670 CE,INDHOTEL28JUL26C670,2026-07-28,1000,0.05
NFO,nse_fo,INDHOTEL,103741,OPTSTK,PE,670,THE INDIAN HOTELS CO. LTD,INDHOTEL JUL 670 PE,INDHOTEL28JUL26P670,2026-07-28,1000,0.05
NFO,nse_fo,INDHOTEL,103742,OPTSTK,CE,680,THE INDIAN HOTELS CO. LTD,INDHOTEL JUL 680 CE,INDHOTEL28JUL26C680,2026-07-28,1000,0.05
NFO,nse_fo,INDHOTEL,103743,OPTSTK,PE,680,THE INDIAN HOTELS CO. LTD,INDHOTEL JUL 680 PE,INDHOTEL28JUL26P680,2026-07-28,1000,0.05
NFO,nse_fo,INDHOTEL,103744,OPTSTK,CE,690,THE INDIAN HOTELS CO. LTD,INDHOTEL JUL 690 CE,INDHOTEL28JUL26C690,2026-07-28,1000,0.05
NFO,nse_fo,INDHOTEL,103745,OPTSTK,PE,690,THE INDIAN HOTELS CO. LTD,INDHOTEL JUL 690 PE,INDHOTEL28JUL26P690,2026-07-28,1000,0.05
NFO,nse_fo,INDHOTEL,103746,OPTSTK,CE,700,THE INDIAN HOTELS CO. LTD,INDHOTEL JUL 700 CE,INDHOTEL28JUL26C700,2026-07-28,1000,0.05
NFO,nse_fo,INDHOTEL,103747,OPTSTK,PE,700,THE INDIAN HOTELS CO. LTD,INDHOTEL JUL 700 PE,INDHOTEL28JUL26P700,2026-07-28,1000,0.05
NFO,nse_fo,INDHOTEL,103748,OPTSTK,CE,710,THE INDIAN HOTELS CO. LTD,INDHOTEL JUL 710 CE,INDHOTEL28JUL26C710,2026-07-28,1000,0.05
NFO,nse_fo,INDHOTEL,103749,OPTSTK,PE,710,THE INDIAN HOTELS CO. LTD,INDHOTEL JUL 710 PE,INDHOTEL28JUL26P710,2026-07-28,1000,0.05
NFO,nse_fo,INDHOTEL,103752,OPTSTK,CE,720,THE INDIAN HOTELS CO. LTD,INDHOTEL JUL 720 CE,INDHOTEL28JUL26C720,2026-07-28,1000,0.05
NFO,nse_fo,INDHOTEL,103753,OPTSTK,PE,720,THE INDIAN HOTELS CO. LTD,INDHOTEL JUL 720 PE,INDHOTEL28JUL26P720,2026-07-28,1000,0.05
NFO,nse_fo,INDHOTEL,103756,OPTSTK,CE,730,THE INDIAN HOTELS CO. LTD,INDHOTEL JUL 730 CE,INDHOTEL28JUL26C730,2026-07-28,1000,0.05
NFO,nse_fo,INDHOTEL,103757,OPTSTK,PE,730,THE INDIAN HOTELS CO. LTD,INDHOTEL JUL 730 PE,INDHOTEL28JUL26P730,2026-07-28,1000,0.05
NFO,nse_fo,INDHOTEL,103758,OPTSTK,CE,740,THE INDIAN HOTELS CO. LTD,INDHOTEL JUL 740 CE,INDHOTEL28JUL26C740,2026-07-28,1000,0.05
NFO,nse_fo,INDHOTEL,103759,OPTSTK,PE,740,THE INDIAN HOTELS CO. LTD,INDHOTEL JUL 740 PE,INDHOTEL28JUL26P740,2026-07-28,1000,0.05
NFO,nse_fo,INDHOTEL,103760,OPTSTK,CE,750,THE INDIAN HOTELS CO. LTD,INDHOTEL JUL 750 CE,INDHOTEL28JUL26C750,2026-07-28,1000,0.05
NFO,nse_fo,INDHOTEL,103790,OPTSTK,PE,750,THE INDIAN HOTELS CO. LTD,INDHOTEL JUL 750 PE,INDHOTEL28JUL26P750,2026-07-28,1000,0.05
NFO,nse_fo,INDHOTEL,103793,OPTSTK,CE,760,THE INDIAN HOTELS CO. LTD,INDHOTEL JUL 760 CE,INDHOTEL28JUL26C760,2026-07-28,1000,0.05
NFO,nse_fo,ICICIGI,103823,OPTSTK,PE,1540,ICICI LOMBARD GIC LIMITED,ICICIGI JUL 1540 PE,ICICIGI28JUL26P1540,2026-07-28,325,0.05
NFO,nse_fo,ICICIGI,103824,OPTSTK,CE,1580,ICICI LOMBARD GIC LIMITED,ICICIGI JUL 1580 CE,ICICIGI28JUL26C1580,2026-07-28,325,0.05
NFO,nse_fo,ICICIGI,103825,OPTSTK,PE,1580,ICICI LOMBARD GIC LIMITED,ICICIGI JUL 1580 PE,ICICIGI28JUL26P1580,2026-07-28,325,0.05
NFO,nse_fo,ICICIGI,103826,OPTSTK,CE,1620,ICICI LOMBARD GIC LIMITED,ICICIGI JUL 1620 CE,ICICIGI28JUL26C1620,2026-07-28,325,0.05
NFO,nse_fo,ICICIGI,103827,OPTSTK,PE,1620,ICICI LOMBARD GIC LIMITED,ICICIGI JUL 1620 PE,ICICIGI28JUL26P1620,2026-07-28,325,0.05
NFO,nse_fo,ICICIGI,103828,OPTSTK,CE,1660,ICICI LOMBARD GIC LIMITED,ICICIGI JUL 1660 CE,ICICIGI28JUL26C1660,2026-07-28,325,0.05
NFO,nse_fo,ICICIGI,103829,OPTSTK,PE,1660,ICICI LOMBARD GIC LIMITED,ICICIGI JUL 1660 PE,ICICIGI28JUL26P1660,2026-07-28,325,0.05
NFO,nse_fo,ICICIGI,103830,OPTSTK,CE,1700,ICICI LOMBARD GIC LIMITED,ICICIGI JUL 1700 CE,ICICIGI28JUL26C1700,2026-07-28,325,0.05
NFO,nse_fo,ICICIGI,103831,OPTSTK,PE,1700,ICICI LOMBARD GIC LIMITED,ICICIGI JUL 1700 PE,ICICIGI28JUL26P1700,2026-07-28,325,0.05
NFO,nse_fo,ICICIGI,103855,OPTSTK,CE,1740,ICICI LOMBARD GIC LIMITED,ICICIGI JUL 1740 CE,ICICIGI28JUL26C1740,2026-07-28,325,0.05
NFO,nse_fo,INDHOTEL,103858,OPTSTK,PE,760,THE INDIAN HOTELS CO. LTD,INDHOTEL JUL 760 PE,INDHOTEL28JUL26P760,2026-07-28,1000,0.05
NFO,nse_fo,INDHOTEL,103859,OPTSTK,CE,770,THE INDIAN HOTELS CO. LTD,INDHOTEL JUL 770 CE,INDHOTEL28JUL26C770,2026-07-28,1000,0.05
NFO,nse_fo,INDHOTEL,103860,OPTSTK,PE,770,THE INDIAN HOTELS CO. LTD,INDHOTEL JUL 770 PE,INDHOTEL28JUL26P770,2026-07-28,1000,0.05
NFO,nse_fo,INDHOTEL,103861,OPTSTK,CE,780,THE INDIAN HOTELS CO. LTD,INDHOTEL JUL 780 CE,INDHOTEL28JUL26C780,2026-07-28,1000,0.05
NFO,nse_fo,INDHOTEL,103862,OPTSTK,PE,780,THE INDIAN HOTELS CO. LTD,INDHOTEL JUL 780 PE,INDHOTEL28JUL26P780,2026-07-28,1000,0.05
NFO,nse_fo,INDHOTEL,103863,OPTSTK,CE,790,THE INDIAN HOTELS CO. LTD,INDHOTEL JUL 790 CE,INDHOTEL28JUL26C790,2026-07-28,1000,0.05
NFO,nse_fo,ICICIGI,103864,OPTSTK,PE,1740,ICICI LOMBARD GIC LIMITED,ICICIGI JUL 1740 PE,ICICIGI28JUL26P1740,2026-07-28,325,0.05
NFO,nse_fo,ICICIGI,103865,OPTSTK,CE,1780,ICICI LOMBARD GIC LIMITED,ICICIGI JUL 1780 CE,ICICIGI28JUL26C1780,2026-07-28,325,0.05
NFO,nse_fo,ICICIGI,103866,OPTSTK,PE,1780,ICICI LOMBARD GIC LIMITED,ICICIGI JUL 1780 PE,ICICIGI28JUL26P1780,2026-07-28,325,0.05
NFO,nse_fo,ICICIGI,103867,OPTSTK,CE,1820,ICICI LOMBARD GIC LIMITED,ICICIGI JUL 1820 CE,ICICIGI28JUL26C1820,2026-07-28,325,0.05
NFO,nse_fo,ICICIGI,103868,OPTSTK,PE,1820,ICICI LOMBARD GIC LIMITED,ICICIGI JUL 1820 PE,ICICIGI28JUL26P1820,2026-07-28,325,0.05
NFO,nse_fo,ICICIGI,103869,OPTSTK,CE,1860,ICICI LOMBARD GIC LIMITED,ICICIGI JUL 1860 CE,ICICIGI28JUL26C1860,2026-07-28,325,0.05
NFO,nse_fo,INDHOTEL,103872,OPTSTK,PE,790,THE INDIAN HOTELS CO. LTD,INDHOTEL JUL 790 PE,INDHOTEL28JUL26P790,2026-07-28,1000,0.05
NFO,nse_fo,INDHOTEL,103873,OPTSTK,CE,800,THE INDIAN HOTELS CO. LTD,INDHOTEL JUL 800 CE,INDHOTEL28JUL26C800,2026-07-28,1000,0.05
NFO,nse_fo,ICICIGI,103874,OPTSTK,PE,1860,ICICI LOMBARD GIC LIMITED,ICICIGI JUL 1860 PE,ICICIGI28JUL26P1860,2026-07-28,325,0.05
NFO,nse_fo,ICICIGI,103875,OPTSTK,CE,1900,ICICI LOMBARD GIC LIMITED,ICICIGI JUL 1900 CE,ICICIGI28JUL26C1900,2026-07-28,325,0.05
NFO,nse_fo,ICICIGI,103876,OPTSTK,PE,1900,ICICI LOMBARD GIC LIMITED,ICICIGI JUL 1900 PE,ICICIGI28JUL26P1900,2026-07-28,325,0.05
NFO,nse_fo,ICICIGI,103877,OPTSTK,CE,1940,ICICI LOMBARD GIC LIMITED,ICICIGI JUL 1940 CE,ICICIGI28JUL26C1940,2026-07-28,325,0.05
NFO,nse_fo,ICICIGI,103878,OPTSTK,PE,1940,ICICI LOMBARD GIC LIMITED,ICICIGI JUL 1940 PE,ICICIGI28JUL26P1940,2026-07-28,325,0.05
NFO,nse_fo,ICICIGI,103879,OPTSTK,CE,1980,ICICI LOMBARD GIC LIMITED,ICICIGI JUL 1980 CE,ICICIGI28JUL26C1980,2026-07-28,325,0.05
NFO,nse_fo,ICICIGI,103880,OPTSTK,PE,1980,ICICI LOMBARD GIC LIMITED,ICICIGI JUL 1980 PE,ICICIGI28JUL26P1980,2026-07-28,325,0.05
NFO,nse_fo,ICICIGI,103881,OPTSTK,CE,2020,ICICI LOMBARD GIC LIMITED,ICICIGI JUL 2020 CE,ICICIGI28JUL26C2020,2026-07-28,325,0.05
NFO,nse_fo,GAIL,103888,OPTSTK,CE,152.5,GAIL (INDIA) LTD,GAIL JUL 152.5 CE,GAIL28JUL26C152.5,2026-07-28,3550,0.01
NFO,nse_fo,GAIL,103889,OPTSTK,PE,152.5,GAIL (INDIA) LTD,GAIL JUL 152.5 PE,GAIL28JUL26P152.5,2026-07-28,3550,0.01
NFO,nse_fo,GAIL,103890,OPTSTK,CE,157.5,GAIL (INDIA) LTD,GAIL JUL 157.5 CE,GAIL28JUL26C157.5,2026-07-28,3550,0.01
NFO,nse_fo,GAIL,103891,OPTSTK,PE,157.5,GAIL (INDIA) LTD,GAIL JUL 157.5 PE,GAIL28JUL26P157.5,2026-07-28,3550,0.01
NFO,nse_fo,GAIL,103892,OPTSTK,CE,162.5,GAIL (INDIA) LTD,GAIL JUL 162.5 CE,GAIL28JUL26C162.5,2026-07-28,3550,0.01
NFO,nse_fo,GAIL,103893,OPTSTK,PE,162.5,GAIL (INDIA) LTD,GAIL JUL 162.5 PE,GAIL28JUL26P162.5,2026-07-28,3550,0.01
NFO,nse_fo,GAIL,103894,OPTSTK,CE,167.5,GAIL (INDIA) LTD,GAIL JUL 167.5 CE,GAIL28JUL26C167.5,2026-07-28,3550,0.01
NFO,nse_fo,GAIL,103895,OPTSTK,PE,167.5,GAIL (INDIA) LTD,GAIL JUL 167.5 PE,GAIL28JUL26P167.5,2026-07-28,3550,0.01
NFO,nse_fo,GAIL,103896,OPTSTK,CE,172.5,GAIL (INDIA) LTD,GAIL JUL 172.5 CE,GAIL28JUL26C172.5,2026-07-28,3550,0.01
NFO,nse_fo,INDHOTEL,103897,OPTSTK,PE,800,THE INDIAN HOTELS CO. LTD,INDHOTEL JUL 800 PE,INDHOTEL28JUL26P800,2026-07-28,1000,0.05
NFO,nse_fo,INDHOTEL,103898,OPTSTK,CE,810,THE INDIAN HOTELS CO. LTD,INDHOTEL JUL 810 CE,INDHOTEL28JUL26C810,2026-07-28,1000,0.05
NFO,nse_fo,INDHOTEL,103899,OPTSTK,PE,810,THE INDIAN HOTELS CO. LTD,INDHOTEL JUL 810 PE,INDHOTEL28JUL26P810,2026-07-28,1000,0.05
NFO,nse_fo,INDHOTEL,103900,OPTSTK,CE,820,THE INDIAN HOTELS CO. LTD,INDHOTEL JUL 820 CE,INDHOTEL28JUL26C820,2026-07-28,1000,0.05
NFO,nse_fo,INDHOTEL,103901,OPTSTK,PE,820,THE INDIAN HOTELS CO. LTD,INDHOTEL JUL 820 PE,INDHOTEL28JUL26P820,2026-07-28,1000,0.05
NFO,nse_fo,INDHOTEL,103904,OPTSTK,CE,840,THE INDIAN HOTELS CO. LTD,INDHOTEL JUL 840 CE,INDHOTEL28JUL26C840,2026-07-28,1000,0.05
NFO,nse_fo,GAIL,103905,OPTSTK,PE,172.5,GAIL (INDIA) LTD,GAIL JUL 172.5 PE,GAIL28JUL26P172.5,2026-07-28,3550,0.01
NFO,nse_fo,GAIL,103906,OPTSTK,CE,177.5,GAIL (INDIA) LTD,GAIL JUL 177.5 CE,GAIL28JUL26C177.5,2026-07-28,3550,0.01
NFO,nse_fo,INDHOTEL,103907,OPTSTK,PE,840,THE INDIAN HOTELS CO. LTD,INDHOTEL JUL 840 PE,INDHOTEL28JUL26P840,2026-07-28,1000,0.05
NFO,nse_fo,GAIL,103908,OPTSTK,PE,177.5,GAIL (INDIA) LTD,GAIL JUL 177.5 PE,GAIL28JUL26P177.5,2026-07-28,3550,0.01
NFO,nse_fo,INDHOTEL,103909,OPTSTK,CE,860,THE INDIAN HOTELS CO. LTD,INDHOTEL JUL 860 CE,INDHOTEL28JUL26C860,2026-07-28,1000,0.05
NFO,nse_fo,INDHOTEL,103910,OPTSTK,PE,860,THE INDIAN HOTELS CO. LTD,INDHOTEL JUL 860 PE,INDHOTEL28JUL26P860,2026-07-28,1000,0.05
NFO,nse_fo,GAIL,103921,OPTSTK,CE,182.5,GAIL (INDIA) LTD,GAIL JUL 182.5 CE,GAIL28JUL26C182.5,2026-07-28,3550,0.01
NFO,nse_fo,GAIL,103922,OPTSTK,PE,182.5,GAIL (INDIA) LTD,GAIL JUL 182.5 PE,GAIL28JUL26P182.5,2026-07-28,3550,0.01
NFO,nse_fo,GAIL,103923,OPTSTK,CE,187.5,GAIL (INDIA) LTD,GAIL JUL 187.5 CE,GAIL28JUL26C187.5,2026-07-28,3550,0.01
NFO,nse_fo,GAIL,103924,OPTSTK,PE,187.5,GAIL (INDIA) LTD,GAIL JUL 187.5 PE,GAIL28JUL26P187.5,2026-07-28,3550,0.01
NFO,nse_fo,GAIL,103925,OPTSTK,CE,192.5,GAIL (INDIA) LTD,GAIL JUL 192.5 CE,GAIL28JUL26C192.5,2026-07-28,3550,0.01
NFO,nse_fo,GAIL,103926,OPTSTK,PE,192.5,GAIL (INDIA) LTD,GAIL JUL 192.5 PE,GAIL28JUL26P192.5,2026-07-28,3550,0.01
NFO,nse_fo,GAIL,103994,OPTSTK,CE,145,GAIL (INDIA) LTD,GAIL AUG 145 CE,GAIL25AUG26C145,2026-08-25,3550,0.01
NFO,nse_fo,GAIL,103995,OPTSTK,PE,145,GAIL (INDIA) LTD,GAIL AUG 145 PE,GAIL25AUG26P145,2026-08-25,3550,0.01
NFO,nse_fo,GAIL,103998,OPTSTK,CE,152.5,GAIL (INDIA) LTD,GAIL AUG 152.5 CE,GAIL25AUG26C152.5,2026-08-25,3550,0.01
NFO,nse_fo,GAIL,103999,OPTSTK,PE,152.5,GAIL (INDIA) LTD,GAIL AUG 152.5 PE,GAIL25AUG26P152.5,2026-08-25,3550,0.01
NFO,nse_fo,GAIL,104000,OPTSTK,CE,155,GAIL (INDIA) LTD,GAIL AUG 155 CE,GAIL25AUG26C155,2026-08-25,3550,0.01
NFO,nse_fo,GAIL,104001,OPTSTK,PE,155,GAIL (INDIA) LTD,GAIL AUG 155 PE,GAIL25AUG26P155,2026-08-25,3550,0.01
NFO,nse_fo,GAIL,104002,OPTSTK,CE,157.5,GAIL (INDIA) LTD,GAIL AUG 157.5 CE,GAIL25AUG26C157.5,2026-08-25,3550,0.01
NFO,nse_fo,GAIL,104003,OPTSTK,PE,157.5,GAIL (INDIA) LTD,GAIL AUG 157.5 PE,GAIL25AUG26P157.5,2026-08-25,3550,0.01
NFO,nse_fo,GAIL,104004,OPTSTK,CE,162.5,GAIL (INDIA) LTD,GAIL AUG 162.5 CE,GAIL25AUG26C162.5,2026-08-25,3550,0.01
NFO,nse_fo,GAIL,104005,OPTSTK,PE,162.5,GAIL (INDIA) LTD,GAIL AUG 162.5 PE,GAIL25AUG26P162.5,2026-08-25,3550,0.01
NFO,nse_fo,GAIL,104006,OPTSTK,CE,165,GAIL (INDIA) LTD,GAIL AUG 165 CE,GAIL25AUG26C165,2026-08-25,3550,0.01
NFO,nse_fo,GAIL,104007,OPTSTK,PE,165,GAIL (INDIA) LTD,GAIL AUG 165 PE,GAIL25AUG26P165,2026-08-25,3550,0.01
NFO,nse_fo,GAIL,104008,OPTSTK,CE,167.5,GAIL (INDIA) LTD,GAIL AUG 167.5 CE,GAIL25AUG26C167.5,2026-08-25,3550,0.01
NFO,nse_fo,GAIL,104009,OPTSTK,PE,167.5,GAIL (INDIA) LTD,GAIL AUG 167.5 PE,GAIL25AUG26P167.5,2026-08-25,3550,0.01
NFO,nse_fo,GAIL,104012,OPTSTK,CE,172.5,GAIL (INDIA) LTD,GAIL AUG 172.5 CE,GAIL25AUG26C172.5,2026-08-25,3550,0.01
NFO,nse_fo,GAIL,104013,OPTSTK,PE,172.5,GAIL (INDIA) LTD,GAIL AUG 172.5 PE,GAIL25AUG26P172.5,2026-08-25,3550,0.01
NFO,nse_fo,GAIL,104014,OPTSTK,CE,175,GAIL (INDIA) LTD,GAIL AUG 175 CE,GAIL25AUG26C175,2026-08-25,3550,0.01
NFO,nse_fo,GAIL,104015,OPTSTK,PE,175,GAIL (INDIA) LTD,GAIL AUG 175 PE,GAIL25AUG26P175,2026-08-25,3550,0.01
NFO,nse_fo,GAIL,104016,OPTSTK,CE,177.5,GAIL (INDIA) LTD,GAIL AUG 177.5 CE,GAIL25AUG26C177.5,2026-08-25,3550,0.01
NFO,nse_fo,GAIL,104017,OPTSTK,PE,177.5,GAIL (INDIA) LTD,GAIL AUG 177.5 PE,GAIL25AUG26P177.5,2026-08-25,3550,0.01
NFO,nse_fo,GAIL,104018,OPTSTK,CE,182.5,GAIL (INDIA) LTD,GAIL AUG 182.5 CE,GAIL25AUG26C182.5,2026-08-25,3550,0.01
NFO,nse_fo,GAIL,104019,OPTSTK,PE,182.5,GAIL (INDIA) LTD,GAIL AUG 182.5 PE,GAIL25AUG26P182.5,2026-08-25,3550,0.01
NFO,nse_fo,GAIL,104020,OPTSTK,CE,185,GAIL (INDIA) LTD,GAIL AUG 185 CE,GAIL25AUG26C185,2026-08-25,3550,0.01
NFO,nse_fo,GAIL,104021,OPTSTK,PE,185,GAIL (INDIA) LTD,GAIL AUG 185 PE,GAIL25AUG26P185,2026-08-25,3550,0.01
NFO,nse_fo,GAIL,104022,OPTSTK,CE,187.5,GAIL (INDIA) LTD,GAIL AUG 187.5 CE,GAIL25AUG26C187.5,2026-08-25,3550,0.01
NFO,nse_fo,GAIL,104023,OPTSTK,PE,187.5,GAIL (INDIA) LTD,GAIL AUG 187.5 PE,GAIL25AUG26P187.5,2026-08-25,3550,0.01
NFO,nse_fo,GAIL,104024,OPTSTK,CE,192.5,GAIL (INDIA) LTD,GAIL AUG 192.5 CE,GAIL25AUG26C192.5,2026-08-25,3550,0.01
NFO,nse_fo,GAIL,104025,OPTSTK,PE,192.5,GAIL (INDIA) LTD,GAIL AUG 192.5 PE,GAIL25AUG26P192.5,2026-08-25,3550,0.01
NFO,nse_fo,GAIL,104026,OPTSTK,CE,195,GAIL (INDIA) LTD,GAIL AUG 195 CE,GAIL25AUG26C195,2026-08-25,3550,0.01
NFO,nse_fo,GAIL,104027,OPTSTK,PE,195,GAIL (INDIA) LTD,GAIL AUG 195 PE,GAIL25AUG26P195,2026-08-25,3550,0.01
